employee_id,name,age,gender,marital_status,department,job_role,education,years_at_company,total_working_years,years_in_current_role,years_since_last_promotion,num_companies_worked,monthly_income,stock_option_level,training_times_last_year,distance_from_home,job_satisfaction,work_life_balance,environment_satisfaction,job_involvement,performance_rating,over_time,attrited,attrition_risk,risk_level
EMP01729,Edward Martin,35,Female,Single,Marketing,Marketing Analyst,1,12.0,16.0,0.0,0.0,4,7691.52,0,3,29,1,2,2,3,3,False,True,0.3516,Medium
EMP01730,Aaron Wright,40,Female,Single,Human Resources,Manager,4,6.0,9.0,6.0,0.0,3,9038.44,0,3,3,3,3,3,1,4,True,True,0.5225,Medium
EMP01731,Angela Robinson,44,Female,Single,Research & Development,Manager,1,2.0,2.0,2.0,2.0,2,5915.82,0,1,29,4,4,4,3,3,False,False,0.1715,Low
EMP01732,Michelle Mitchell,39,Female,Married,Human Resources,Human Resources,3,6.0,6.0,0.0,0.0,2,5649.85,0,2,9,2,3,3,3,3,True,False,0.3003,Low
EMP01733,Raymond Miller,24,Female,Single,Research & Development,Healthcare Representative,3,1.0,1.0,1.0,1.0,2,5939.5,1,4,1,1,3,3,4,3,False,False,0.3822,Medium
EMP01734,George Flores,49,Female,Single,Research & Development,Laboratory Technician,2,8.0,8.0,4.0,0.0,2,10582.17,0,4,10,1,1,3,2,3,True,False,0.7208,High
EMP01735,Lisa Kelly,49,Male,Married,Sales,Manager,3,0.0,0.0,0.0,0.0,2,6154.92,3,0,1,3,4,2,2,3,False,False,0.1044,Low
EMP01736,Timothy Garcia,38,Male,Divorced,IT,IT Support,2,0.0,2.0,0.0,0.0,2,6318.96,0,3,5,4,3,1,3,4,True,False,0.4924,Medium
EMP01737,Stephen Garcia,30,Female,Married,Research & Development,Laboratory Technician,2,8.0,12.0,1.0,0.0,5,9912.56,1,5,29,4,3,3,2,3,True,True,0.2001,Low
EMP01738,Benjamin Stewart,32,Female,Single,Sales,Manager,4,0.0,3.0,0.0,0.0,2,7077.77,1,4,9,3,2,2,2,4,True,True,0.81,High
EMP01739,Michael Evans,35,Female,Divorced,Research & Development,Research Scientist,3,5.0,5.0,2.0,1.0,2,8960.1,1,1,10,2,3,4,4,3,True,False,0.1621,Low
EMP01740,Anthony Walker,39,Male,Married,Research & Development,Healthcare Representative,4,4.0,17.0,1.0,1.0,1,13305.74,0,4,3,4,2,2,2,3,True,False,0.2135,Low
EMP01741,Edward Cox,34,Female,Married,Marketing,Marketing Analyst,2,0.0,0.0,0.0,0.0,0,9006.3,1,1,2,3,3,1,3,3,True,False,0.319,Low
EMP01742,Brandon Bailey,29,Female,Married,Finance,Manager,3,0.0,0.0,0.0,0.0,3,8614.25,2,3,14,2,3,2,4,3,True,True,0.6068,High
EMP01743,Ryan Richardson,46,Female,Married,Marketing,Marketing Analyst,2,2.0,2.0,2.0,0.0,6,7675.43,0,4,1,3,4,2,1,3,True,False,0.4176,Medium
EMP01744,Amanda Williams,39,Female,Single,Sales,Sales Representative,3,1.0,11.0,0.0,0.0,0,9218.46,0,2,13,3,2,3,3,3,True,False,0.4812,Medium
EMP01745,Jerry Richardson,27,Female,Married,Research & Development,Manager,3,2.0,2.0,2.0,2.0,1,8373.73,1,3,4,4,3,3,3,3,False,False,0.0744,Low
EMP01746,Heather Ortiz,39,Female,Married,Research & Development,Research Scientist,1,4.0,19.0,4.0,0.0,1,11115.72,1,3,29,1,3,2,2,3,True,False,0.3389,Low
EMP01747,Nancy Taylor,38,Male,Married,Sales,Manager,3,4.0,4.0,3.0,0.0,5,7266.44,0,2,6,2,3,3,3,3,False,False,0.1383,Low
EMP01748,William Davis,30,Female,Married,Sales,Sales Representative,1,3.0,3.0,3.0,3.0,0,6816.32,1,4,3,3,3,2,3,3,False,False,0.0695,Low
EMP01749,Paul Miller,47,Female,Married,Marketing,Marketing Manager,4,0.0,2.0,0.0,0.0,1,7311.26,1,3,2,2,3,4,3,3,False,False,0.091,Low
EMP01750,Jessica Gomez,38,Female,Married,Sales,Sales Representative,3,0.0,8.0,0.0,0.0,1,7895.16,0,2,20,4,3,3,3,3,False,True,0.1309,Low
EMP01751,Steven Ortiz,35,Female,Married,Research & Development,Research Scientist,3,13.0,19.0,0.0,0.0,5,12521.59,1,1,6,1,1,4,4,3,False,False,0.0687,Low
EMP01752,Jessica Bailey,36,Female,Divorced,Sales,Sales Representative,4,5.0,5.0,0.0,0.0,2,9608.02,1,3,12,2,3,4,3,3,False,False,0.0389,Low
EMP01753,Shirley Smith,40,Female,Married,Sales,Sales Executive,1,2.0,2.0,2.0,0.0,3,8491.68,1,6,18,2,4,1,3,3,False,False,0.1707,Low
EMP01754,Dorothy King,36,Female,Divorced,Sales,Sales Representative,3,0.0,5.0,0.0,0.0,4,9932.28,1,2,10,1,3,4,3,3,False,False,0.2634,Low
EMP01755,Samuel Thompson,36,Female,Divorced,Operations,Operations Analyst,1,0.0,23.0,0.0,0.0,7,13319.97,1,3,1,4,2,4,3,3,True,False,0.1971,Low
EMP01756,Stephen Stewart,46,Female,Married,Marketing,Marketing Analyst,1,0.0,4.0,0.0,0.0,3,9462.75,0,3,14,2,3,3,3,3,False,False,0.2521,Low
EMP01757,Amy Young,24,Male,Married,Operations,Manufacturing Director,1,5.0,10.0,1.0,1.0,1,10327.41,0,3,5,3,3,4,1,3,False,False,0.1379,Low
EMP01758,Eric Harris,25,Male,Single,Research & Development,Healthcare Representative,3,4.0,4.0,2.0,0.0,4,10295.69,2,0,9,2,3,4,3,3,True,True,0.5766,Medium
EMP01759,Timothy Harris,43,Male,Divorced,Sales,Sales Executive,3,0.0,11.0,0.0,0.0,2,11774.57,1,2,3,2,2,1,4,3,False,True,0.1688,Low
EMP01760,Shirley Rodriguez,58,Female,Single,Research & Development,Research Scientist,1,2.0,21.0,2.0,2.0,0,11693.82,0,3,1,4,2,4,4,3,False,False,0.0366,Low
EMP01761,Stephanie Wright,44,Male,Married,Research & Development,Healthcare Representative,2,5.0,9.0,2.0,0.0,2,11693.49,0,3,9,3,3,4,3,3,False,False,0.048,Low
EMP01762,Ashley Martin,53,Male,Single,Marketing,Marketing Manager,2,7.0,29.0,4.0,0.0,3,13947.58,2,2,6,3,3,4,3,3,True,False,0.1243,Low
EMP01763,Gregory Rodriguez,33,Male,Married,Sales,Manager,3,9.0,9.0,1.0,1.0,6,8982.18,0,2,8,2,2,4,3,4,True,True,0.2993,Low
EMP01764,Charles Phillips,31,Male,Married,Research & Development,Laboratory Technician,3,7.0,36.0,1.0,0.0,0,16155.19,1,3,26,3,3,3,3,3,False,False,0.0194,Low
EMP01765,Helen Nguyen,41,Female,Divorced,Sales,Manager,3,0.0,12.0,0.0,0.0,3,11816.67,0,3,6,3,3,4,2,3,True,False,0.3765,Medium
EMP01766,Patrick Perez,45,Male,Married,Research & Development,Manager,3,6.0,10.0,6.0,4.0,1,9736.2,1,2,10,3,3,3,4,3,True,False,0.1394,Low
EMP01767,Eric Kelly,25,Male,Divorced,Finance,Manager,4,0.0,17.0,0.0,0.0,2,14461.55,2,1,10,2,3,1,4,3,False,False,0.2218,Low
EMP01768,Samuel Flores,35,Female,Married,Research & Development,Manager,3,0.0,0.0,0.0,0.0,3,8159.04,1,4,8,2,1,1,3,3,False,False,0.442,Medium
EMP01769,Edward Hill,36,Male,Single,Research & Development,Laboratory Technician,3,2.0,2.0,2.0,0.0,1,7256.28,0,1,7,1,3,4,3,4,False,True,0.2293,Low
EMP01770,Christopher Williams,30,Female,Single,Research & Development,Laboratory Technician,2,2.0,2.0,2.0,2.0,4,6976.04,0,1,4,3,3,2,3,3,False,True,0.4168,Medium
EMP01771,Ashley Turner,31,Male,Married,Research & Development,Research Scientist,2,1.0,1.0,1.0,1.0,5,8448.14,0,3,13,3,2,4,1,4,False,False,0.359,Medium
EMP01772,Dennis Taylor,44,Male,Single,Marketing,Marketing Manager,4,3.0,27.0,3.0,1.0,2,14810.26,1,2,8,3,2,4,3,3,True,False,0.3392,Low
EMP01773,Melissa Ortiz,41,Male,Married,IT,Software Engineer,5,1.0,1.0,0.0,0.0,2,9168.45,1,1,11,4,3,3,3,3,False,False,0.0847,Low
EMP01774,Sharon Ramirez,44,Female,Single,Operations,Operations Manager,4,1.0,3.0,1.0,1.0,2,6619.12,0,5,1,1,3,1,3,4,True,True,0.7747,High
EMP01775,Susan Flores,40,Male,Married,Marketing,Marketing Analyst,1,1.0,4.0,1.0,0.0,2,8124.63,0,2,1,3,3,1,4,3,False,False,0.0912,Low
EMP01776,Heather Allen,29,Male,Married,Research & Development,Research Scientist,2,9.0,9.0,0.0,0.0,0,9890.26,0,3,9,4,3,2,3,3,False,False,0.0402,Low
EMP01777,David Reyes,40,Female,Married,Finance,Finance Analyst,3,1.0,14.0,1.0,1.0,2,13844.41,0,3,3,3,3,2,3,3,False,False,0.0879,Low
EMP01778,Jennifer Roberts,28,Male,Single,Research & Development,Research Scientist,4,0.0,9.0,0.0,0.0,2,9543.38,0,1,8,4,3,1,3,3,False,True,0.4354,Medium
EMP01779,Emily Roberts,34,Male,Single,Sales,Sales Representative,2,3.0,13.0,3.0,3.0,0,8968.72,1,2,1,4,3,4,3,3,True,True,0.1219,Low
EMP01780,Christopher Rivera,27,Male,Married,Marketing,Marketing Manager,4,5.0,5.0,2.0,0.0,2,10633.67,0,3,5,2,3,3,4,3,False,False,0.0866,Low
EMP01781,Dennis Mitchell,31,Male,Single,Sales,Manager,3,3.0,40.0,0.0,0.0,3,17477.29,1,2,3,4,3,3,3,3,False,False,0.0412,Low
EMP01782,Dennis Nguyen,37,Male,Married,IT,IT Support,4,1.0,1.0,1.0,0.0,1,10096.68,1,2,14,1,3,4,1,3,True,False,0.5662,Medium
EMP01783,Jennifer White,32,Female,Married,Research & Development,Manager,3,0.0,5.0,0.0,0.0,2,8169.9,1,2,20,1,2,3,4,3,False,False,0.2736,Low
EMP01784,Stephanie Robinson,29,Female,Single,Human Resources,Manager,3,8.0,17.0,5.0,1.0,1,6973.99,1,4,8,4,3,2,1,3,False,False,0.1803,Low
EMP01785,Patrick Mitchell,47,Female,Married,Finance,Finance Analyst,2,2.0,2.0,0.0,0.0,2,6805.51,0,5,3,2,3,1,4,3,True,False,0.3821,Medium
EMP01786,Carol Cooper,35,Male,Married,IT,Manager,4,9.0,13.0,1.0,1.0,2,9501.46,0,3,8,2,3,4,3,3,True,False,0.2043,Low
EMP01787,Debra White,32,Male,Single,Human Resources,Human Resources,4,3.0,4.0,3.0,0.0,3,8252.01,0,3,10,1,1,3,2,3,True,True,0.8508,High
EMP01788,Emily Harris,27,Male,Married,Human Resources,Manager,4,1.0,1.0,1.0,0.0,4,6202.67,0,2,13,3,1,2,2,3,False,False,0.6044,High
EMP01789,Janet Williams,20,Male,Single,Sales,Sales Representative,1,2.0,5.0,2.0,0.0,2,6811.21,1,3,5,1,1,3,3,3,False,False,0.5323,Medium
EMP01790,Christine Hernandez,35,Male,Married,Research & Development,Research Scientist,3,1.0,15.0,1.0,0.0,1,12684.4,1,2,5,4,3,3,3,3,False,False,0.0202,Low
EMP01791,Jacob Carter,24,Female,Married,Sales,Manager,5,1.0,1.0,0.0,0.0,4,7433.51,0,2,4,3,2,3,2,3,True,True,0.6732,High
EMP01792,Donna Evans,43,Female,Single,Finance,Senior Finance Analyst,3,6.0,7.0,4.0,1.0,2,12043.81,0,1,1,1,3,2,3,3,True,True,0.5421,Medium
EMP01793,Diane Scott,37,Female,Married,Research & Development,Healthcare Representative,2,12.0,13.0,12.0,1.0,1,10625.11,1,3,3,4,3,3,2,4,False,False,0.02,Low
EMP01794,Emily Rogers,51,Male,Married,Finance,Finance Analyst,4,13.0,13.0,0.0,0.0,4,12609.87,0,2,14,4,2,2,3,3,True,False,0.1413,Low
EMP01795,Pamela Ortiz,39,Female,Single,Sales,Sales Representative,2,4.0,4.0,1.0,1.0,4,8954.71,2,1,5,2,1,4,3,3,True,True,0.5525,Medium
EMP01796,Nicholas Williams,30,Female,Married,Sales,Sales Representative,1,0.0,6.0,0.0,0.0,1,5767.67,0,4,17,3,3,4,3,3,False,False,0.1216,Low
EMP01797,Jerry Lewis,20,Female,Married,Finance,Senior Finance Analyst,3,2.0,19.0,0.0,0.0,4,14063.53,0,4,1,3,3,1,2,3,False,False,0.1762,Low
EMP01798,Janet Wilson,44,Female,Married,Sales,Manager,2,2.0,2.0,1.0,1.0,2,6821.45,0,4,21,3,2,4,2,3,False,False,0.225,Low
EMP01799,Melissa Walker,25,Male,Married,Sales,Sales Representative,2,0.0,40.0,0.0,0.0,5,14604.93,2,5,17,3,3,3,3,4,False,False,0.1838,Low
EMP01800,Brenda Cook,33,Male,Divorced,Sales,Sales Representative,3,5.0,5.0,4.0,0.0,4,5228.05,1,4,2,4,3,2,3,3,False,False,0.0307,Low
EMP01801,Eric Thompson,52,Female,Divorced,Operations,Operations Manager,3,2.0,3.0,2.0,0.0,2,7791.19,0,3,8,1,2,3,3,3,True,False,0.5361,Medium
EMP01802,Kimberly Nelson,42,Female,Married,Finance,Finance Analyst,4,0.0,0.0,0.0,0.0,5,11030.24,1,2,13,2,3,4,4,3,False,True,0.1585,Low
EMP01803,Patrick Moore,40,Female,Divorced,Research & Development,Manager,4,1.0,1.0,1.0,0.0,1,8931.38,2,1,2,2,2,2,4,3,False,False,0.0821,Low
EMP01804,Cynthia Ward,45,Female,Single,Sales,Manager,4,8.0,14.0,8.0,8.0,3,11556.26,1,0,9,4,3,4,2,3,True,True,0.2058,Low
EMP01805,Rachel Davis,45,Female,Married,Research & Development,Manager,3,10.0,10.0,3.0,1.0,1,11295.15,0,1,8,1,3,3,3,3,False,False,0.0532,Low
EMP01806,Gregory Baker,51,Female,Single,Marketing,Marketing Manager,3,2.0,2.0,2.0,0.0,4,8726.58,1,0,8,4,4,2,2,3,False,False,0.1142,Low
EMP01807,Robert Nguyen,31,Female,Single,Finance,Manager,3,0.0,26.0,0.0,0.0,4,14963.57,1,1,15,4,4,4,3,3,False,True,0.0921,Low
EMP01808,Debra Davis,33,Female,Married,Sales,Sales Representative,3,10.0,18.0,5.0,1.0,2,11404.27,1,3,9,3,3,2,3,3,True,False,0.1327,Low
EMP01809,Emily Walker,28,Female,Married,Sales,Sales Executive,3,3.0,3.0,0.0,0.0,2,6208.46,1,1,16,3,3,3,3,3,False,False,0.1245,Low
EMP01810,Anthony Ramirez,36,Male,Married,Sales,Manager,2,4.0,4.0,4.0,1.0,3,6516.28,0,2,1,3,2,4,3,3,True,False,0.2872,Low
EMP01811,Anthony Rivera,35,Female,Married,Finance,Senior Finance Analyst,3,2.0,2.0,2.0,2.0,4,7984.53,0,4,3,4,1,3,3,3,False,False,0.177,Low
EMP01812,Matthew Ortiz,21,Male,Married,Marketing,Marketing Analyst,3,3.0,10.0,1.0,1.0,1,12225.75,0,5,16,3,3,3,4,3,False,False,0.0761,Low
EMP01813,Steven Ramos,31,Male,Married,Sales,Sales Representative,1,2.0,12.0,2.0,0.0,5,9793.01,2,3,1,1,2,4,3,4,False,False,0.1048,Low
EMP01814,Joshua Thomas,49,Female,Single,Sales,Manager,4,5.0,5.0,2.0,2.0,1,9345.97,0,4,1,4,2,4,3,3,False,False,0.0948,Low
EMP01815,Ronald Lewis,39,Female,Married,Sales,Sales Executive,3,11.0,13.0,1.0,0.0,5,10683.81,1,3,3,1,3,3,3,3,False,False,0.0456,Low
EMP01816,Julie Jackson,43,Male,Single,Operations,Manufacturing Director,4,2.0,40.0,0.0,0.0,3,16217.74,1,5,1,3,3,3,2,3,False,False,0.0871,Low
EMP01817,Julie Wilson,35,Male,Married,Sales,Sales Representative,2,5.0,9.0,0.0,0.0,0,8373.75,0,3,7,4,2,1,4,3,False,False,0.0356,Low
EMP01818,Elizabeth Gonzalez,20,Female,Single,Marketing,Marketing Manager,3,0.0,10.0,0.0,0.0,2,10118.93,1,3,9,4,3,4,3,3,True,False,0.4606,Medium
EMP01819,Carolyn Kim,35,Male,Single,Human Resources,Human Resources,5,0.0,4.0,0.0,0.0,2,10598.74,1,3,17,2,2,2,3,3,True,False,0.7602,High
EMP01820,Ryan Ortiz,46,Female,Married,Research & Development,Research Scientist,2,0.0,0.0,0.0,0.0,4,7269.15,2,2,2,3,2,1,3,3,False,False,0.2301,Low
EMP01821,Cynthia Thomas,26,Female,Married,Sales,Sales Representative,3,8.0,30.0,3.0,0.0,6,14089.06,0,3,4,4,3,2,4,3,True,False,0.17,Low
EMP01822,Anna Miller,43,Male,Married,Sales,Manager,3,14.0,14.0,7.0,0.0,1,6760.48,1,2,8,3,3,1,2,4,False,False,0.0495,Low
EMP01823,Nicole Sanchez,21,Female,Single,Human Resources,Manager,3,3.0,11.0,0.0,0.0,3,11855.36,3,1,20,2,4,4,2,3,False,False,0.1675,Low
EMP01824,Donald Ramos,37,Male,Married,Marketing,Marketing Manager,3,0.0,0.0,0.0,0.0,4,10355.68,0,4,12,2,4,4,3,3,False,True,0.1793,Low
EMP01825,Elizabeth Sanchez,41,Female,Married,Human Resources,Manager,3,3.0,14.0,3.0,0.0,1,8244.95,1,3,1,2,3,3,3,3,False,False,0.0451,Low
EMP01826,Amy Ramirez,34,Female,Divorced,Research & Development,Manager,3,11.0,11.0,0.0,0.0,3,8052.27,0,2,1,2,3,1,3,3,False,False,0.0681,Low
EMP01827,Sarah Phillips,59,Male,Married,Sales,Sales Executive,3,8.0,8.0,0.0,0.0,3,8578.99,1,3,7,4,3,2,2,3,False,False,0.0301,Low
EMP01828,Samuel Adams,32,Male,Single,Operations,Manufacturing Director,2,2.0,9.0,1.0,1.0,1,9753.04,3,5,6,4,2,4,2,3,False,True,0.0625,Low
EMP01829,Mark Garcia,31,Female,Married,Marketing,Marketing Manager,5,6.0,25.0,6.0,1.0,2,13367.22,0,2,10,1,1,4,4,4,False,False,0.137,Low
EMP01830,Edward Jones,38,Female,Single,Sales,Sales Representative,2,0.0,0.0,0.0,0.0,7,7955.6,1,5,4,4,2,2,3,3,False,False,0.3659,Medium
EMP01831,Patrick Martinez,30,Male,Single,Operations,Operations Manager,3,1.0,1.0,1.0,0.0,2,9017.39,0,2,5,2,3,3,3,3,False,False,0.3004,Low
EMP01832,David Ward,24,Female,Single,Human Resources,Human Resources,1,6.0,22.0,6.0,1.0,1,9819.75,1,2,4,4,3,1,3,3,False,False,0.1036,Low
EMP01833,Maria Cook,27,Male,Married,Human Resources,Manager,4,0.0,0.0,0.0,0.0,3,5047.16,0,1,2,4,4,4,2,3,False,False,0.1523,Low
EMP01834,Amy Adams,43,Male,Married,Finance,Manager,5,1.0,23.0,1.0,1.0,1,17906.18,0,4,4,1,3,2,3,4,True,False,0.4543,Medium
EMP01835,Deborah Gonzalez,34,Male,Married,Marketing,Marketing Manager,3,0.0,0.0,0.0,0.0,4,9990.12,0,2,2,4,2,4,3,3,True,True,0.4191,Medium
EMP01836,Cynthia Cook,52,Female,Married,Finance,Senior Finance Analyst,2,8.0,15.0,2.0,0.0,1,14612.39,0,2,19,3,3,4,3,4,False,False,0.0166,Low
EMP01837,Edward Peterson,33,Male,Single,Sales,Manager,4,0.0,22.0,0.0,0.0,6,12972.28,1,4,16,2,3,1,3,3,False,True,0.4894,Medium
EMP01838,Patrick Ortiz,43,Female,Married,Research & Development,Research Scientist,2,0.0,9.0,0.0,0.0,5,8517.17,1,4,6,2,3,4,1,3,True,False,0.587,Medium
EMP01839,Mary Johnson,41,Male,Married,IT,Software Engineer,4,10.0,10.0,0.0,0.0,4,10068.54,0,5,1,3,3,1,4,4,False,False,0.0339,Low
EMP01840,Nancy Clark,32,Female,Married,Sales,Manager,4,0.0,0.0,0.0,0.0,3,7130.09,0,3,29,4,3,3,3,3,True,False,0.525,Medium
EMP01841,Patricia Brown,29,Female,Married,Research & Development,Manager,3,2.0,2.0,2.0,1.0,3,9735.89,1,5,2,4,3,3,3,3,False,False,0.0677,Low
EMP01842,Emma Wilson,21,Male,Single,Research & Development,Healthcare Representative,4,0.0,22.0,0.0,0.0,0,12416.64,3,2,12,1,2,3,3,3,False,False,0.3279,Low
EMP01843,Kevin Turner,41,Male,Married,Research & Development,Laboratory Technician,2,7.0,17.0,7.0,2.0,2,10206.82,1,4,8,3,3,4,3,3,False,False,0.0377,Low
EMP01844,Joseph Peterson,47,Male,Married,Human Resources,Human Resources,4,0.0,0.0,0.0,0.0,3,6797.88,0,5,10,3,3,1,3,3,False,True,0.3582,Medium
EMP01845,Thomas Kim,22,Female,Married,Operations,Operations Analyst,2,4.0,16.0,2.0,1.0,3,11994.17,1,3,3,4,3,1,3,3,False,False,0.0948,Low
EMP01846,Shirley Johnson,33,Female,Married,Sales,Manager,2,0.0,5.0,0.0,0.0,5,5933.46,0,2,3,4,3,1,3,3,False,False,0.2036,Low
EMP01847,Ashley Carter,30,Female,Divorced,Sales,Manager,4,6.0,8.0,2.0,1.0,1,8169.05,1,1,8,4,3,1,3,3,True,False,0.1623,Low
EMP01848,Kevin Stewart,41,Male,Single,Sales,Sales Representative,3,1.0,1.0,1.0,1.0,3,6219.15,2,5,29,1,3,4,1,3,True,True,0.8408,High
EMP01849,Samantha Murphy,34,Male,Married,IT,Software Engineer,4,1.0,5.0,1.0,0.0,2,11172.08,3,4,1,2,3,4,3,4,False,False,0.0337,Low
EMP01850,Dorothy Torres,48,Male,Married,Human Resources,Human Resources,4,5.0,5.0,3.0,0.0,1,10040.28,0,2,8,3,2,1,4,3,False,False,0.0915,Low
EMP01851,Scott Thomas,33,Male,Single,Sales,Sales Executive,3,10.0,11.0,10.0,1.0,4,8664.92,0,2,4,3,3,3,4,3,False,False,0.096,Low
EMP01852,Patrick Turner,25,Male,Single,Marketing,Marketing Analyst,2,7.0,10.0,0.0,0.0,3,8496.28,1,2,6,4,3,1,3,3,False,False,0.1442,Low
EMP01853,James Richardson,32,Female,Married,IT,Manager,3,0.0,7.0,0.0,0.0,4,9855.57,2,1,1,1,3,2,2,4,False,False,0.2536,Low
EMP01854,Debra Ramirez,33,Male,Single,Marketing,Marketing Manager,1,0.0,0.0,0.0,0.0,4,8405.6,1,4,14,3,2,3,4,3,False,False,0.3084,Low
EMP01855,Ronald Mitchell,41,Female,Single,IT,IT Support,2,1.0,1.0,1.0,1.0,2,9114.3,2,2,7,3,3,4,3,4,False,False,0.1617,Low
EMP01856,Brandon Hall,33,Male,Divorced,Sales,Sales Representative,3,1.0,1.0,1.0,1.0,2,6129.96,0,2,9,4,3,1,1,3,False,False,0.287,Low
EMP01857,Sarah Davis,40,Male,Married,Marketing,Marketing Analyst,4,4.0,21.0,4.0,0.0,4,12991.02,1,4,11,1,4,3,3,3,False,False,0.0713,Low
EMP01858,Barbara Flores,29,Male,Single,Research & Development,Laboratory Technician,4,6.0,23.0,6.0,0.0,6,12025.22,2,5,15,4,3,2,3,3,False,False,0.1043,Low
EMP01859,Nicole Martinez,34,Male,Married,Marketing,Marketing Manager,3,3.0,16.0,3.0,2.0,3,12300.26,1,2,7,2,3,3,4,3,False,False,0.0797,Low
EMP01860,Julie Thomas,29,Male,Married,Finance,Senior Finance Analyst,4,0.0,1.0,0.0,0.0,2,8089.76,3,3,2,4,3,4,3,3,False,False,0.0625,Low
EMP01861,Shirley Kelly,29,Female,Divorced,Marketing,Marketing Manager,5,6.0,18.0,3.0,2.0,1,12281.47,0,1,22,4,3,4,4,3,False,False,0.0435,Low
EMP01862,Andrew Wilson,48,Male,Married,Finance,Senior Finance Analyst,3,1.0,2.0,1.0,0.0,2,8697.16,1,4,9,2,2,4,3,3,False,True,0.149,Low
EMP01863,Anna Nguyen,30,Female,Divorced,Sales,Sales Executive,2,8.0,8.0,1.0,1.0,5,8874.12,2,5,3,3,3,2,3,3,False,False,0.0508,Low
EMP01864,Mark Robinson,33,Female,Single,Research & Development,Laboratory Technician,2,8.0,13.0,1.0,1.0,3,13834.22,0,1,6,4,3,4,3,3,False,False,0.0446,Low
EMP01865,Ronald Ortiz,46,Female,Married,Operations,Manufacturing Director,3,0.0,0.0,0.0,0.0,2,7263.5,3,3,2,4,2,4,4,4,True,False,0.201,Low
EMP01866,Kathleen Baker,43,Female,Single,Operations,Operations Manager,1,9.0,9.0,3.0,1.0,2,8373.05,1,3,6,4,3,2,4,3,False,False,0.06,Low
EMP01867,Patricia Ramos,51,Male,Single,Sales,Sales Representative,3,0.0,2.0,0.0,0.0,2,7811.39,0,3,22,3,3,3,4,3,False,False,0.2439,Low
EMP01868,Sarah Evans,41,Male,Married,Sales,Sales Representative,4,1.0,6.0,1.0,1.0,0,8676.31,0,1,1,1,3,1,3,3,False,False,0.145,Low
EMP01869,Matthew Perez,31,Male,Single,Sales,Manager,3,4.0,4.0,4.0,0.0,3,9703.36,1,3,5,3,3,1,2,3,True,False,0.4879,Medium
EMP01870,Patrick Lee,55,Male,Married,Finance,Senior Finance Analyst,5,11.0,11.0,0.0,0.0,3,12649.81,0,2,10,1,3,4,3,3,True,False,0.1647,Low
EMP01871,Margaret Cox,42,Male,Divorced,Marketing,Marketing Analyst,3,0.0,6.0,0.0,0.0,1,8563.99,2,3,1,3,2,3,3,3,False,False,0.0642,Low
EMP01872,Nicole Cook,35,Female,Married,Sales,Sales Executive,1,3.0,3.0,3.0,3.0,2,8162.8,0,3,29,4,4,2,3,4,False,False,0.0935,Low
EMP01873,Charles Martinez,37,Male,Single,Research & Development,Research Scientist,3,4.0,24.0,4.0,3.0,3,15622.57,1,4,10,3,3,3,3,3,True,False,0.3876,Medium
EMP01874,Donald Edwards,38,Male,Married,Marketing,Marketing Analyst,5,4.0,31.0,4.0,1.0,1,14430.03,0,3,1,2,3,3,3,3,False,False,0.0477,Low
EMP01875,Kimberly Nelson,34,Female,Divorced,Finance,Senior Finance Analyst,1,14.0,16.0,2.0,2.0,3,9670.22,1,5,9,1,2,3,2,3,True,True,0.4188,Medium
EMP01876,Carol Turner,24,Male,Married,Research & Development,Manager,2,2.0,8.0,2.0,0.0,5,9455.41,0,0,4,4,3,2,3,4,False,False,0.1673,Low
EMP01877,Barbara Lopez,51,Male,Married,Human Resources,Human Resources,4,6.0,21.0,6.0,0.0,5,9335.89,0,2,14,1,3,3,3,3,False,False,0.0946,Low
EMP01878,Steven Jones,36,Female,Single,Research & Development,Healthcare Representative,3,2.0,9.0,1.0,0.0,4,7550.72,0,3,9,4,2,3,2,3,True,True,0.5882,Medium
EMP01879,Rachel Nguyen,38,Male,Single,Sales,Sales Representative,4,0.0,1.0,0.0,0.0,2,5513.4,1,0,5,3,3,3,3,3,True,True,0.561,Medium
EMP01880,Thomas Gutierrez,55,Female,Married,Human Resources,Manager,3,0.0,0.0,0.0,0.0,2,5278.75,0,3,4,4,3,2,4,3,False,False,0.1343,Low
EMP01881,Jonathan Evans,30,Female,Single,Finance,Finance Analyst,4,1.0,12.0,0.0,0.0,1,9120.82,0,2,4,1,3,1,1,3,True,False,0.7958,High
EMP01882,Catherine Garcia,42,Male,Divorced,IT,Manager,3,5.0,13.0,4.0,4.0,1,12019.42,0,0,10,2,1,3,2,3,True,True,0.5452,Medium
EMP01883,George Williams,29,Female,Married,Human Resources,Manager,1,5.0,26.0,3.0,0.0,2,12530.08,0,2,11,2,3,4,3,3,False,False,0.088,Low
EMP01884,Heather Baker,39,Male,Married,Marketing,Marketing Manager,3,4.0,17.0,2.0,2.0,2,14401.7,0,2,1,4,3,1,4,3,False,False,0.0346,Low
EMP01885,Donald Murphy,38,Male,Married,Sales,Sales Executive,3,1.0,10.0,0.0,0.0,4,6737.45,2,6,10,4,3,3,4,3,False,False,0.0496,Low
EMP01886,Ronald Diaz,44,Male,Married,Research & Development,Research Scientist,4,0.0,2.0,0.0,0.0,1,11009.21,2,1,8,1,3,4,3,4,False,False,0.1195,Low
